Null checks should not be used with instanceof;Code Smell;The diamond operator (<>) should be used;Code Smell;2
Catches should be combined;Code Smell;Utility classes should not have public constructors;Code Smell;2
Deficient Encapsulation;Design Smell;Nested blocks of code should not be left empty;Code Smell;2
Feature Concentration;Architectural Smell;Unnecessary Abstraction;Design Smell;2
Child class fields should not shadow parent class fields;Code Smell;InterruptedException should not be ignored;Code Smell;2
Java 8 features should be preferred to Guava;Code Smell;Sections of code should not be commented out;Code Smell;2
Loops should not contain more than a single break or continue statement;Code Smell;Unused method parameters should be removed;Code Smell;2
Dead stores should be removed;Code Smell;Unused method parameters should be removed;Code Smell;2
Boolean literals should not be redundant;Code Smell;Catches should be combined;Code Smell;2
Method names should comply with a naming convention;Code Smell;switch statements should have default clauses;Code Smell;2
Assignments should not be redundant;Code Smell;Methods should not have too many parameters;Code Smell;2
Exceptions should be either logged or rethrown but not both;Code Smell;Methods should not have too many parameters;Code Smell;2
Anonymous inner classes containing only one method should become lambdas;Code Smell;Non-primitive fields should not be volatile;Code Smell;2
Catches should be combined;Code Smell;Constructors should not be used to instantiate String  BigInteger  BigDecimal and primitive-wrapper classes;Code Smell;2
Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;String literals should not be duplicated;Code Smell;2
Exceptions should be either logged or rethrown but not both;Code Smell;Generic exceptions should never be thrown;Code Smell;2
Null pointers should not be dereferenced;Code Smell;Printf-style format strings should be used correctly;Code Smell;2
Feature Concentration;Architectural Smell;ThreadLocal variables should be cleaned up when no longer used;Code Smell;2
Empty arrays and collections should be returned instead of null;Code Smell;Java 8 features should be preferred to Guava;Code Smell;2
Conditionally executed blocks should be reachable;Code Smell;Unused private fields should be removed;Code Smell;2
Broken Hierarchy;Design Smell;Cyclically-dependent Modularization;Design Smell;2
Collection.isEmpty() should be used to test for emptiness;Code Smell;Java 8 features should be preferred to Guava;Code Smell;2
Fields in a Serializable class should either be transient or serializable;Code Smell;Subclasses that add fields should override equals;Code Smell;2
Generic exceptions should never be thrown;Code Smell;Unused method parameters should be removed;Code Smell;2
Null checks should not be used with instanceof;Code Smell;Unutilized Abstraction;Design Smell;2
Catches should be combined;Code Smell;Method names should comply with a naming convention;Code Smell;2
Conditionally executed blocks should be reachable;Code Smell;Null pointers should not be dereferenced;Code Smell;2
Synchronized classes Vector  Hashtable  Stack and StringBuffer should not be used;Code Smell;The diamond operator (<>) should be used;Code Smell;2
Empty arrays and collections should be returned instead of null;Code Smell;Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;2
Cognitive Complexity of methods should not be too high;Code Smell;Strings should not be concatenated using '+' in a loop;Code Smell;2
Source files should not have any duplicated blocks;Code Smell;Synchronized classes Vector  Hashtable  Stack and StringBuffer should not be used;Code Smell;2
Local variable and method parameter names should comply with a naming convention;Code Smell;Preconditions and logging arguments should not require evaluation;Code Smell;2
Method names should comply with a naming convention;Code Smell;Track uses of TODO tags;Code Smell;2
Local variables should not be declared and then immediately returned or thrown;Code Smell;Printf-style format strings should be used correctly;Code Smell;2
Resources should be closed;Code Smell;Standard outputs should not be used directly to log anything;Code Smell;2
Feature Concentration;Architectural Smell;ThreadLocal.withInitial should be preferred;Code Smell;2
Catches should be combined;Code Smell;Map.get and value test should be replaced with single method call;Code Smell;2
Loops should not contain more than a single break or continue statement;Code Smell;throws declarations should not be superfluous;Code Smell;2
Boxed Boolean should be avoided in boolean expressions;Code Smell;Track uses of TODO tags;Code Smell;2
Null pointers should not be dereferenced;Code Smell;Sections of code should not be commented out;Code Smell;2
Boolean expressions should not be gratuitous;Code Smell;Boxed Boolean should be avoided in boolean expressions;Code Smell;2
Cyclically-dependent Modularization;Design Smell;Source files should not have any duplicated blocks;Code Smell;2
Local variables should not be declared and then immediately returned or thrown;Code Smell;Unused method parameters should be removed;Code Smell;2
Insufficient Modularization;Design Smell;Methods should not be empty;Code Smell;2
Feature Concentration;Architectural Smell;Redundant casts should not be used;Code Smell;2
Collection.isEmpty() should be used to test for emptiness;Code Smell;Track uses of TODO tags;Code Smell;2
Track uses of TODO tags;Code Smell;Two branches in a conditional structure should not have exactly the same implementation;Code Smell;2
The diamond operator (<>) should be used;Code Smell;Unused private methods should be removed;Code Smell;2
Methods should not be empty;Code Smell;Source files should not have any duplicated blocks;Code Smell;2
Feature Concentration;Architectural Smell;Maps with keys that are enum values should be replaced with EnumMap;Code Smell;2
Method names should comply with a naming convention;Code Smell;Unused method parameters should be removed;Code Smell;2
Boolean expressions should not be gratuitous;Code Smell;Nested blocks of code should not be left empty;Code Smell;2
